molecule_id,smiles,ic50,units
CHEMBL416191,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,400.0,nM
CHEMBL66618,COc1cc2cc(C3=CCCC3)cnc2cc1OC,20000.0,nM
CHEMBL67027,COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,700.0,nM
CHEMBL140213,CC(C)(C)Oc1cc(/C=C(\C#N)C(=N)S)cc(C(C)(C)C)c1O,501187.23,nM
CHEMBL533849,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,500.0,nM
CHEMBL533849,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,170.0,nM
CHEMBL1907944,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,100.0,nM
CHEMBL1907944,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,150.0,nM
CHEMBL336409,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,900.0,nM
CHEMBL336409,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,4200.0,nM
CHEMBL303872,Cc1ccc(C)c2ncc(-c3ccsc3)cc12,20000.0,nM
CHEMBL302491,COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,20000.0,nM
CHEMBL304333,Cc1cc(C)c2cc(-c3ccsc3)cnc2c1,20000.0,nM
CHEMBL66924,COc1cc2cc(-c3cc(F)c(OC)c(F)c3)cnc2cc1OC,20000.0,nM
CHEMBL342929,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6900.0,nM
CHEMBL135577,CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c2ccccc12,4600.0,nM
CHEMBL419248,COc1cc2cc(-c3ccccc3OC)cnc2cc1OC,20000.0,nM
CHEMBL66932,COc1cc2cc(OCc3ccccc3)cnc2cc1OC,20000.0,nM
CHEMBL115519,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,83176.38,nM
CHEMBL119156,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,3388.44,nM
CHEMBL119987,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,707.95,nM
CHEMBL54471,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,15135.61,nM
CHEMBL1744347,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,75.0,nM
CHEMBL1744347,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,100.0,nM
CHEMBL334915,Cn1c([Se][Se]c2c(C(=O)O)c3ccccc3n2C)c(C(=O)O)c2ccccc21,3500.0,nM
CHEMBL66063,COc1cc2cc(-c3ccccc3)cnc2cc1OC,20000.0,nM
CHEMBL69820,COc1cc2cc(-c3ccc(Cl)s3)cnc2cc1OC,20000.0,nM
CHEMBL55979,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,2511.89,nM
CHEMBL25610,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,400.0,nM
CHEMBL25610,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,300.0,nM
CHEMBL137422,CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6100.0,nM
CHEMBL66643,COc1cc2cc(-c3ccsc3)cnc2cc1OC,20000.0,nM
CHEMBL66981,COc1cc2cc(-c3ccc(O)nc3)cnc2cc1OC,20000.0,nM
CHEMBL141238,Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,19054.61,nM
CHEMBL336174,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,7400.0,nM
CHEMBL336174,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,100000.0,nM
CHEMBL67424,COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,20000.0,nM
CHEMBL68401,COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,20000.0,nM
CHEMBL26641,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,200.0,nM
CHEMBL26641,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,80.0,nM
CHEMBL334439,CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc21,6900.0,nM
CHEMBL66612,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cn1,20000.0,nM
CHEMBL66502,COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,20000.0,nM
CHEMBL66101,COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0,nM
CHEMBL66329,COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC,20000.0,nM
CHEMBL67702,COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC,20000.0,nM
CHEMBL304310,c1ccc2ncc(-c3ccsc3)cc2c1,20000.0,nM
CHEMBL59145,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,6606.93,nM
CHEMBL118109,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,19054.61,nM
CHEMBL343875,CCOc1ccc2sc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)nc2c1,165958.69,nM
CHEMBL334973,Cn1c([Se][Se]c2c(C(=O)OC(C)(C)C)c3ccccc3n2C)c(C(=O)OC(C)(C)C)c2ccccc21,100000.0,nM
CHEMBL66008,COc1cc2cc([N+](=O)[O-])cnc2cc1OC,20000.0,nM
CHEMBL279459,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,450.0,nM
CHEMBL279459,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,400.0,nM
CHEMBL135241,O=C(NCc1ccccc1)[C@H](Cc1c([Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,50000.0,nM
CHEMBL65858,C(=C/c1cnc2ccccc2c1)\c1ccccc1,20000.0,nM
CHEMBL55994,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,30902.95,nM
CHEMBL334032,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,22908.68,nM
CHEMBL1202473,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,300.0,nM
CHEMBL1202473,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,200.0,nM
CHEMBL25425,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,300.0,nM
CHEMBL25425,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,200.0,nM
CHEMBL67436,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1F,20000.0,nM
CHEMBL55204,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,5128.61,nM
CHEMBL286160,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,100.0,nM
CHEMBL286160,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,100.0,nM
CHEMBL2448066,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,100.0,nM
CHEMBL2448066,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,70.0,nM
CHEMBL336409,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,1300.0,nM
CHEMBL302545,COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,20000.0,nM
CHEMBL57251,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,25118.86,nM
CHEMBL56543,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,501.19,nM
CHEMBL309116,c1ccc2ncc(-c3c[nH]c4ccccc34)cc2c1,20000.0,nM
CHEMBL63575,COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC,20000.0,nM
CHEMBL56132,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,14125.38,nM
CHEMBL120564,COc1cc(C=C(C#N)C#N)cc(C)c1O,87096.36,nM
CHEMBL1202478,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,100.0,nM
CHEMBL1202478,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,90.0,nM
CHEMBL66718,Clc1cc2cc(-c3ccsc3)cnc2cc1Cl,20000.0,nM
CHEMBL432428,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,645.65,nM
CHEMBL141175,COc1cc(/C=C(/C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,15848.93,nM
CHEMBL69585,COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,20000.0,nM
CHEMBL336410,O=C(NCc1ccccc1)[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,7000.0,nM
CHEMBL419280,COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,100000.0,nM
CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,13570.0,nM
CHEMBL80001,COC(=O)CC1C(=S)N(C)c2ccccc21,100000.0,nM
CHEMBL607707,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,80.0,nM
CHEMBL325156,CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,4840.0,nM
CHEMBL126384,Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,5.4,nM
CHEMBL129509,Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,9.3,nM
CHEMBL83390,CN1C(=S)C(CCCC(=O)O)c2ccccc21,100000.0,nM
CHEMBL84512,COC(=O)CCCC1C(=S)N(C)c2ccccc21,100000.0,nM
CHEMBL314029,COC(=O)CCc1c(SSc2c(CCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,100000.0,nM
CHEMBL420400,COC(=O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)OC)[nH]c2ccccc12,100000.0,nM
CHEMBL114593,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,960.0,nM
CHEMBL126137,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,40.0,nM
CHEMBL128987,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,3.2,nM
CHEMBL128987,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,36.0,nM
CHEMBL435993,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.2,nM
CHEMBL340898,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,3.5,nM
CHEMBL338215,Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,5.4,nM
CHEMBL309765,CN1C(=S)C(CCC(=O)O)c2ccccc21,6700.0,nM
CHEMBL309716,COC(=O)CCC1C(S)=Nc2ccccc21,100000.0,nM
CHEMBL311811,COC(=O)Cc1c(Sc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,100000.0,nM
CHEMBL116857,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,2880.0,nM
CHEMBL340484,CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,4.9,nM
CHEMBL127058,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.2,nM
CHEMBL128467,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.4,nM
CHEMBL128467,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1000.0,nM
CHEMBL326280,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,790.0,nM
CHEMBL117326,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,560.0,nM
CHEMBL340700,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.2,nM
CHEMBL338114,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,0.91,nM
CHEMBL312402,COC(=O)CCCC1C(S)=Nc2ccccc21,100000.0,nM
CHEMBL341319,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,2.6,nM
CHEMBL340508,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.1,nM
CHEMBL115440,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,930.0,nM
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,70.0,nM
CHEMBL84513,O=C(O)CCCC1C(S)=Nc2ccccc21,6700.0,nM
CHEMBL83559,Cc1ccc2[nH]c(SSc3[nH]c4ccc(C)cc4c3CCC(=O)O)c(CCC(=O)O)c2c1,8400.0,nM
CHEMBL79531,O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12,18000.0,nM
CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.0,nM
CHEMBL127041,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.24,nM
CHEMBL79808,COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,21000.0,nM
CHEMBL116012,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,10320.0,nM
CHEMBL126791,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,0.51,nM
CHEMBL54400,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.13,nM
CHEMBL54400,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,16.0,nM
CHEMBL128468,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.28,nM
CHEMBL341522,Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,5.6,nM
CHEMBL83837,COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,33000.0,nM
CHEMBL111038,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,190.0,nM
CHEMBL339416,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,0.74,nM
CHEMBL339416,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,1000.0,nM
CHEMBL47986,O=CN/C=C/c1cc(O)ccc1O,2000.0,nM
CHEMBL30973,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,310.0,nM
CHEMBL113985,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,5390.0,nM
CHEMBL419650,O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,10200.0,nM
CHEMBL327023,N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,550.0,nM
CHEMBL314416,CN1C(=S)C(CC(=O)O)c2ccccc21,100000.0,nM
CHEMBL311609,COC(=O)CCC1C(=S)N(C)c2ccccc21,100000.0,nM
CHEMBL115187,CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)CCC,130.0,nM
CHEMBL92812,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,4.0,nM
CHEMBL309276,O=C(O)CCC1C(S)=Nc2ccccc21,1620.0,nM
CHEMBL283682,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,940.0,nM
CHEMBL129825,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.4,nM
CHEMBL420624,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.1,nM
CHEMBL332497,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,3830.0,nM
CHEMBL421047,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,2640.0,nM
CHEMBL113901,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,5220.0,nM
CHEMBL281300,C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,590.0,nM
CHEMBL129579,OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,4.8,nM
CHEMBL126893,CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.8,nM
CHEMBL127082,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,1.4,nM
CHEMBL309513,COC(=O)CCN1C(=S)C(CCC(=O)OC)(CCC(=O)OC)c2ccccc21,100000.0,nM
CHEMBL79970,O=C(O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,9300.0,nM
CHEMBL81480,Cc1ccc2c(CCC(=O)O)c(SSc3[nH]c4cc(C)ccc4c3CCC(=O)O)[nH]c2c1,2900.0,nM
CHEMBL82214,Cn1c(SSc2c(CCCC(=O)O)c3ccccc3n2C)c(CCCC(=O)O)c2ccccc21,8300.0,nM
CHEMBL128759,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,12.0,nM
CHEMBL79621,COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,35000.0,nM
CHEMBL84141,Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21,53000.0,nM
CHEMBL126372,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.92,nM
CHEMBL126372,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,227.0,nM
CHEMBL157128,COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,150.0,nM
CHEMBL116853,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,90.0,nM
CHEMBL114728,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,1600.0,nM
CHEMBL326811,C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1620.0,nM
CHEMBL53428,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.09,nM
CHEMBL53428,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,14.0,nM
CHEMBL125568,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,14.0,nM
CHEMBL129824,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.4,nM
CHEMBL114073,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,10590.0,nM
CHEMBL128432,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,45.0,nM
CHEMBL79704,O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,4200.0,nM
CHEMBL116525,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,910.0,nM
CHEMBL323630,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,650.0,nM
CHEMBL312247,COC(=O)CCC1(CCC(=O)OC)C(S)=Nc2ccccc21,100000.0,nM
CHEMBL424252,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,1910.0,nM
CHEMBL324718,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,810.0,nM
CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2320.0,nM
CHEMBL113902,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,7500.0,nM
CHEMBL114392,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,2700.0,nM
CHEMBL94061,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,11.0,nM
CHEMBL340399,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,7.2,nM
CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,10.0,nM
CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,110.0,nM
CHEMBL127611,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.2,nM
CHEMBL82640,O=C(O)CCC1(CCC(=O)O)C(S)=Nc2ccccc21,100000.0,nM
CHEMBL81664,Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12,1500.0,nM
CHEMBL113900,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,250.0,nM
CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,2290.0,nM
CHEMBL126623,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1.9,nM
CHEMBL126623,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,8.1,nM
CHEMBL126903,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,16.0,nM
CHEMBL84143,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,3100.0,nM
CHEMBL127086,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.61,nM
CHEMBL127086,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,11400.0,nM
CHEMBL83429,O=C(O)CC1C(S)=Nc2ccccc21,14900.0,nM
CHEMBL312001,COC(=O)CC1C(S)=Nc2ccccc21,100000.0,nM
CHEMBL263788,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,790.0,nM
CHEMBL338175,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.5,nM
CHEMBL83838,COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,18000.0,nM
CHEMBL414631,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,330.0,nM
CHEMBL355330,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,300.0,nM
CHEMBL543457,CN(C)CCNc1[nH]cnc2c3ccccc3nc1-2.Cl,100000.0,nM
CHEMBL170724,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,570.0,nM
CHEMBL168550,COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,490.0,nM
CHEMBL153525,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,1.24,nM
CHEMBL3085277,C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,538.0,nM
CHEMBL152905,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,0.27,nM
CHEMBL152905,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,86.0,nM
CHEMBL100714,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,2800.0,nM
CHEMBL168555,COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,9700.0,nM
CHEMBL168382,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,460.0,nM
CHEMBL168285,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,790.0,nM
CHEMBL352801,COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,420.0,nM
CHEMBL95692,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,10.0,nM
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,0.025,nM
CHEMBL357326,CCOC(C)=O.CN(C)CCNc1[nH]cnc2nc3ccccc3c1-2,10000.0,nM
CHEMBL448730,CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,4100.0,nM
CHEMBL544867,Cc1cccc(Nc2ncnc3c2sc2ccc([N+](=O)[O-])cc23)c1.Cl,11.0,nM
CHEMBL538814,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,460.0,nM
CHEMBL431818,COc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1OC,100000.0,nM
CHEMBL348003,c1ccc2c3nc[nH]c(NC4CCCCC4)c-3nc2c1,100000.0,nM
CHEMBL542755,COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12.Cl,20.0,nM
CHEMBL53753,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.008,nM
CHEMBL153206,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,1.2,nM
CHEMBL153206,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,13.0,nM
CHEMBL346846,COc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,80.0,nM
