id,smiles_in,smiles_out,valid_out,exact_match,tanimoto,delta_atoms,delta_bonds
382,CCOC(=O)c1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CCOC(=O)c1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,1,1,1.0,0,0
383,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,1,1,1.0,0,0
384,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,1,1,1.0,0,0
385,O=C1NC(=O)c2cc(Nc3ccc(I)cc3)c(Nc3ccc(I)cc3)cc21,O=C1NC(=O)c2cc(Nc3ccc(I)cc3)c(Nc3ccc(I)cc3)cc21,1,1,1.0,0,0
386,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,1,1,1.0,0,0
387,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,1,1,1.0,0,0
388,CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,1,1,1.0,0,0
389,CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,1,1,1.0,0,0
390,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
391,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
392,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
393,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1,1,1.0,0,0
394,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,1,1,1.0,0,0
395,CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1,CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1,1,1,1.0,0,0
396,CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O,CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O,1,1,1.0,0,0
397,CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O,CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O,1,1,1.0,0,0
398,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,1,1,1.0,0,0
399,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,1,1,1.0,0,0
400,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,1,1,1.0,0,0
401,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1,1,1.0,0,0
402,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1,1,1.0,0,0
403,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,1,1,1.0,0,0
404,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,1,1,1.0,0,0
405,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,1,1,1.0,0,0
406,Oc1cc(O)c2nc(-c3ccc(O)c(O)c3)sc2c1,Oc1cc(O)c2nc(-c3ccc(O)c(O)c3)sc2c1,1,1,1.0,0,0
407,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,1,1,1.0,0,0
408,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,1,1,1.0,0,0
409,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1,1,1.0,0,0
410,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1,1,1.0,0,0
411,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,1,1,1.0,0,0
412,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
413,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
414,Brc1cccc(Nc2ccnc3ccccc23)c1,Brc1cccc(Nc2ccnc3ccccc23)c1,1,1,1.0,0,0
415,Brc1cccc(Nc2nccc3ccccc23)c1,Brc1cccc(Nc2nccc3ccccc23)c1,1,1,1.0,0,0
416,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,1,1,1.0,0,0
417,COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,1,1,1.0,0,0
418,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1,1,1.0,0,0
419,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
420,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
421,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,1,1,1.0,0,0
422,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,1,1,1.0,0,0
423,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,1,1,1.0,0,0
424,O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,1,1,1.0,0,0
425,Brc1cccc(Nc2ncnc3ccccc23)c1,Brc1cccc(Nc2ncnc3ccccc23)c1,1,1,1.0,0,0
426,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,1,1,1.0,0,0
427,Oc1ccc(-c2nc3c(O)cc(O)cc3s2)cc1,Oc1ccc(-c2nc3c(O)cc(O)cc3s2)cc1,1,1,1.0,0,0
428,Cc1nc(Nc2cccc(Br)c2)c2ccccc2n1,Cc1nc(Nc2cccc(Br)c2)c2ccccc2n1,1,1,1.0,0,0
429,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1,1,1.0,0,0
430,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1,1,1.0,0,0
431,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1,1,1.0,0,0
432,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
433,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
434,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
435,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
436,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,1,1,1.0,0,0
437,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
438,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
439,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
440,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
441,CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,1,1,1.0,0,0
442,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
443,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
444,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
445,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
446,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
447,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
448,CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,1,1,1.0,0,0
449,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,1,1,1.0,0,0
450,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,1,1,1.0,0,0
451,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,1,1,1.0,0,0
452,C=CCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,C=CCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,1,1,1.0,0,0
453,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
454,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
455,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,1,1,1.0,0,0
456,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,1,1,1.0,0,0
457,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,1,1,1.0,0,0
458,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,1,1,1.0,0,0
459,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,1,1,1.0,0,0
460,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,1,1,1.0,0,0
461,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
462,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
463,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
464,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
465,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,1,1,1.0,0,0
466,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,1,1,1.0,0,0
467,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,1,1,1.0,0,0
468,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,1,1,1.0,0,0
469,Oc1ccc(-c2nc3ccc(O)cc3s2)cc1,Oc1ccc(-c2nc3ccc(O)cc3s2)cc1,1,1,1.0,0,0
470,c1ccc(Nc2ncnc3ccccc23)cc1,c1ccc(Nc2ncnc3ccccc23)cc1,1,1,1.0,0,0
471,Oc1ccc(/N=N/c2ccc(O)cc2O)cc1,Oc1ccc(/N=N/c2ccc(O)cc2O)cc1,1,1,1.0,0,0
472,CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,1,1,1.0,0,0
473,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
474,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1,1,1.0,0,0
475,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,1,1,1.0,0,0
476,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,1,1,1.0,0,0
477,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
478,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,1,1,1.0,0,0
479,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,1,1,1.0,0,0
480,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)[C@H](O)C1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)[C@H](O)C1,1,1,1.0,0,0
481,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)[C@H](O)C1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)[C@H](O)C1,1,1,1.0,0,0
482,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,1,1,1.0,0,0
483,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,1,1,1.0,0,0
484,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
485,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
486,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(C(=O)O)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(C(=O)O)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
487,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,1,1,1.0,0,0
488,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,1,1,1.0,0,0
489,Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,1,1,1.0,0,0
490,CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
491,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
492,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,1,1,1.0,0,0
493,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,1,1,1.0,0,0
494,O=P(O)(O)C(O)c1ccc2ccccc2c1,O=P(O)(O)C(O)c1ccc2ccccc2c1,1,1,1.0,0,0
495,COC(=O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC(=O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
496,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,1,1,1.0,0,0
497,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,1,1,1.0,0,0
498,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,1,1,1.0,0,0
499,CO[C@H]1[C@@H](N(C)CCC#N)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)CCC#N)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
500,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,1,1,1.0,0,0
501,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,1,1,1.0,0,0
502,CO[C@H]1[C@@H](N(C)C(=O)CN)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)CN)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
503,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,1,1,1.0,0,0
504,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,1,1,1.0,0,0
